Feature Id	Gene Symbol	Uni Gene Id	Gene Id	Accession Id	Ref Seq Protein Id	Ref Seq Transcript Id
1561339_at	LINC01416					
1561336_at	DNASE1L3					
1561335_at	LOC440602					
1561334_at	LOC285181					
1561333_at	LOC105370613					
1561332_at	ATP13A5					
1561331_at	ERVMER61-1					
1561330_at	DSG4					
1561329_s_at	RPUSD3					
1561328_at	MIR3663HG					
1561185_at	TTTY7					
1561327_at	LINC00242					
1561323_at	LOC339975					
1561322_at	LOC101927450					
1561319_at	OTX2-AS1					
1561311_at	LOC101927876					
1561306_s_at	STRC					
1561305_at	LOC101927849					
1561304_a_at	LOC100422781					
1561303_at	LINC01568					
1561301_at	MAGI1-IT1					
1561300_at	TAB2					
1561298_at	LINC01069					
1561297_at	WARS2					
1561294_a_at	LOC100128554					
1561290_at	LOC339622					
1561289_at	MIR4290HG					
1561288_at	LINC00536					
1561287_at	LINC00561					
1561286_a_at	DIP2A					
1561281_a_at	LEMD1-AS1					
1561280_at	LEMD1-AS1					
1561278_at	LINC01613					
1561277_at	LOC339298					
1561276_at	DOCK5					
1561274_at	CRYBB2P1					
1561273_at	HOXC-AS3					
1561271_at	CCDC144CP					
1561270_at	ZNF429					
1561269_at	RAPGEF5					
1561264_at	LOC105375273					
1561263_at	C1QTNF3					
1561262_at	LINC01516					
1561257_at	LOC286083					
1561254_at	LOC340340					
1561253_at	LOC101927901					
1561252_at	LL22NC03-63E9.3					
1561251_at	LINC01019					
1561249_a_at	DNM1P35					
1561247_at	LINC01581					
1561245_at	LOC102724612					
1561243_at	TMEM105					
1561238_at	PEX2					
1561237_at	LOC101929657					
1561233_at	LOC283387					
1561232_at	CASC11					
1561228_at	LOC100506122					
1561226_at	XCR1					
1561225_at	ANKRD30BP3					
1561224_at	LOC101927228					
1561222_at	LINC00485					
1561221_x_at	LOC728099					
1561218_s_at	LOC728099					
1561216_at	LOC101928961					
1561213_at	LINC01360					
1561210_at	LOC101928539					
1561206_at	KLHL8					
1561200_at	VWA3B					
1561198_at	LOC100506127					
1561190_at	CDKL3					
1561179_s_at	AMZ1					
1561175_at	LOC283482					
1562130_at	IQCA1					
1562121_at	CHL1-AS1					
1562116_at	LINC01494					
1562110_at	IWS1					
1562107_at	LOC101928833					
1562103_at	LINC01359					
1562095_at	SLMAP					
1562089_at	GLYATL1					
1562081_a_at	LINC00424					
1562080_at	LINC00424					
1562078_at	LOC101929172					
1562074_a_at	UNC13C					
1562073_at	LOC101927815					
1562066_at	TRIQK					
1562054_at	PPP4R3CP					
1562053_at	LOC101930370					
1562052_at	LOC101927159					
1562048_at	LOC152225					
1562046_at	LOC101927244					
1562044_at	LOC101928580					
1562038_at	LIPC-AS1					
1561170_at	GOLGA6L6					
1561165_a_at	DEFB108B					
1561146_at	VPS35					
1561141_at	LOC101929504					
1561137_s_at	GYPE					
1561136_at	GYPE					
1561132_at	DHX35					
1561130_at	HECTD4					
1561127_at	ADARB2-AS1					
1561125_at	MTHFD1L					
1561122_a_at	RAD51B					
1561114_a_at	DEPDC4					
1561110_at	LOC102723648					
1561107_at	LOC101928985					
1561106_at	LINC00271					
1561104_at	LOC101926962					
1561102_at	LOC101929488					
1561101_at	JAKMIP2-AS1					
1561099_at	TBC1D22A-AS1					
1561098_at	LINC00616					
1561096_at	LINC01091					
1561094_a_at	SLC22A25					
1561093_at	SLC22A25					
1561091_at	LINC01209					
1561090_at	LINC01538					
1561088_at	EYA4					
1561087_at	LOC101930452					
1561085_at	LOC153910					
1561083_at	LINC01254					
1561082_at	NID1					
1561080_at	TXNRD1					
1561079_at	ANKRD28					
1561078_at	LOC105376100					
1561076_at	LOC105372969					
1561075_at	LOC101060553					
1561062_a_at	LOC101928850					
1561061_at	LOC729506					
1561060_at	LOC101929752					
1561059_a_at	LINC00691					
1561055_at	LOC100507534					
1561054_a_at	CCDC14					
1561050_a_at	NAV2-IT1					
1561048_at	RARS2					
1561045_a_at	LOC101928973					
1561044_at	LOC101928973					
1561041_at	TNRC6C					
1561039_a_at	ZNF81					
1561038_at	ZNF81					
1561035_at	LOC102723335					
1561033_at	LOC101927211					
1561030_at	TMC7					
1561029_at	LINC01425					
1561027_at	LOC646241					
1561026_a_at	CDKAL1					
1561025_at	CDKAL1					
1561010_a_at	MAOB					
1561009_at	MAOB					
1561004_at	PRKCQ-AS1					
1560994_x_at	LOC400590					
1560992_at	LOC400590					
1560988_a_at	LINC00556					
1560981_a_at	PPARA					
1560977_a_at	BCL2L13					
1560974_s_at	NOS1					
1560958_s_at	LOC101928516					
1560957_at	LOC101928626					
1560954_at	LOC101928167					
1560950_at	HECW1-IT1					
1560944_at	SLC25A3P1					
1560943_s_at	PGD					
1560942_at	PGD					
1560941_a_at	SACS-AS1					
1560940_at	SACS-AS1					
1560939_at	PCOLCE-AS1					
1560937_at	RSU1					
1560935_s_at	LOC284669					
1560934_at	LOC284669					
1560932_at	FLJ31356					
1560928_at	LOC151657					
1560922_s_at	ZNF169					
1560921_at	ZNF169					
1560916_a_at	DPY19L1					
1560915_at	DPY19L1					
1560912_at	LINC01120					
1560911_at	LOC100133461					
1560910_at	PPIL6					
1560898_at	LOC105378997					
1560897_a_at	KRTAP10-11					
1560895_at	LOC645188					
1560891_a_at	LINC01088					
1560890_at	LINC01088					
1560885_x_at	SLC17A1					
1560884_at	SLC17A1					
1560881_a_at	LINC00112					
1560879_a_at	SYT15					
1560878_at	SYT15					
1560874_at	CRACR2A					
1560866_at	WNK2					
1560862_at	LINC01520					
1560856_at	ARHGAP26-AS1					
1560854_s_at	ZNF107					
1560853_x_at	ZNF826P					
1560851_at	LINC00619					
1560850_at	LOC101926959					
1560848_at	LOC101927490					
1560846_at	CACUL1					
1560844_at	LOC105378052					
1560842_a_at	TEX26-AS1					
1560841_at	LOC389247					
1560838_at	FAM217A					
1560836_at	LINC01241					
1560834_a_at	RMST					
1560832_at	LINC01029					
1560830_a_at	C19orf84					
1560827_at	LOC101928725					
1560826_at	LOC101929398					
1560823_at	LOC340017					
1560821_at	ARHGAP22					
1560819_a_at	LINC00944					
1560818_at	LINC00944					
1560814_a_at	C15orf57					
1560812_at	LOC101928708					
1560810_at	LOC101927735					
1560803_at	DNAH3					
1560794_at	LOC105376072					
1560791_at	LOC101928809					
1560790_at	GOLGA6L2					
1560788_at	MYO3B					
1560785_at	DYRK3					
1560781_at	DNHD1					
1560779_a_at	ZNF568					
1560773_at	DLGAP1					
1560770_at	PABPC1					
1560767_at	HCG22					
1560765_a_at	ARHGAP22					
1560705_at	SLC25A28					
1560703_at	LYRM9					
1560698_a_at	TRHDE-AS1					
1560697_at	TRHDE-AS1					
1560696_x_at	QTRT2					
1560695_at	QTRT2					
1560694_at	SFT2D1					
1560690_at	LINC01153					
1560689_s_at	AKT2					
1560686_at	ITGAD					
1560684_x_at	NBEAP1					
1560683_at	NBEAP1					
1560679_at	LINC01127					
1560676_at	SIAH3					
1560673_at	KIZ-AS1					
1560671_at	KIAA1652					
1560665_at	SCPEP1					
1560661_x_at	LINC00342					
1560659_at	LINC00342					
1560657_at	TIE1					
1560656_at	LOC101928327					
1560654_at	FLJ37201					
1560652_at	IRS4					
1560648_s_at	TSPYL1					
1560647_at	TSPYL1					
1560646_at	METTL21EP					
1560638_a_at	LOC105375839					
1560637_at	LOC105375839					
1560636_a_at	HSPC081					
1560633_a_at	C21orf91-OT1					
1560631_at	CALCOCO2					
1560625_s_at	CATIP-AS1					
1560620_at	KCNK15					
1560619_at	LINC00935					
1560617_at	LOC100128198					
1560609_at	CRYZL1					
1560599_a_at	CEP89					
1560595_at	LOC100128993					
1560589_a_at	LOC101928132					
1560587_s_at	PRDX5					
1560579_s_at	SLC16A1-AS1					
1560576_at	LOC101928845					
1560573_at	LINC00944					
1560565_at	LINC01333					
1560563_at	LOC101929552					
1560562_a_at	ZNF677					
1560560_at	LOC101927143					
1560558_at	INIP					
1560557_at	LOC105370549					
1560556_a_at	PLEKHA8					
1560554_a_at	C1orf145					
1560553_at	TIAF1					
1560550_at	LL22NC03-75H12.2					
1560548_at	LINC00382					
1560543_at	GRK4					
1560542_at	MCM3AP-AS1					
1560538_at	LOC101928386					
1560537_at	FGF13-AS1					
1560533_at	LOC101928098					
1560531_at	LCE1B					
1560527_at	NFE4					
1560526_at	MAGI2-IT1					
1560524_at	GRAPL					
1560522_at	DLGAP1-AS3					
1560520_at	LOC102724162					
1560517_s_at	TMEM26-AS1					
1560516_at	TMEM26-AS1					
1560514_at	LINC00636					
1560513_at	LOC400568					
1560511_at	LOC105373065					
1560510_at	ARHGEF7-IT1					
1560507_at	AWAT1					
1560506_at	LOC101928161					
1560503_a_at	TFAP2A-AS1					
1560499_at	LINC01550					
1560496_at	MRGPRF-AS1					
1560495_at	LOC101929741					
1560494_a_at	CPXCR1					
1560493_a_at	CPXCR1					
1560491_at	LOC102546299					
1560490_at	FAT3					
1561391_at	STAU2-AS1					
1561389_at	LOC101928205					
1561387_a_at	NXPE1					
1561386_at	LOC102723701					
1561384_a_at	LOC284661					
1561383_at	LOC284661					
1561378_at	C12orf42					
1561373_at	PACRG-AS1					
1561371_at	MIR2052HG					
1561370_at	LOC100505716					
1561369_at	ELFN2					
1561367_a_at	LINC00540					
1561365_at	NRP1					
1561361_at	ZNF660					
1561360_at	LOC101928661					
1561358_at	TXLNA					
1561355_at	LOC692247					
1560488_at	LCNL1					
1560486_at	STXBP3					
1560485_at	HIVEP1					
1560482_at	LOC105370424					
1560477_a_at	SAMD11					
1560475_at	LOC100129455					
1560472_at	LINC00705					
1560469_at	NR5A2					
1560467_at	PAQR9					
1560464_at	TSPAN10					
1560458_s_at	CAPS2					
1560457_x_at	PLIN5					
1560456_at	PLIN5					
1560449_at	LOC101927543					
1560448_at	PRR7-AS1					
1560446_at	IPO5P1					
1560445_x_at	ARHGEF1					
1560439_at	LINGO3					
1560434_x_at	CLTA					
1560432_at	CLRN1-AS1					
1560431_at	PGM5P2					
1560430_at	NKPD1					
1560426_at	CFAP54					
1560424_at	LOC105376037					
1560419_at	LOC100127974					
1560418_at	CEP57L1					
1560416_at	DNAH11					
1560413_at	LINC00298					
1560412_at	LOC100507506					
1560410_at	LOC101928251					
1560407_at	MARK1					
1560405_at	LOC101928632					
1560404_a_at	DPH6					
1560402_at	GAS5					
1560399_a_at	OTUD7A					
1560397_s_at	KLHL6					
1560396_at	KLHL6					
1560391_at	PIGL					
1560390_s_at	LINC00663					
1560384_a_at	LOC101928658					
1560383_at	LOC101928658					
1560382_at	GAB1					
1560380_at	LOC497256					
1560378_at	GRIK1-AS2					
1560371_at	LINC00997					
1560370_x_at	ANKH					
1560369_at	ANKH					
1560359_at	ITGA1					
1560352_at	ENTPD1-AS1					
1560348_at	ARHGEF28					
1560340_s_at	RP9P					
1560339_s_at	NAP1L4					
1560337_at	LINC01289					
1560334_at	MEGF11					
1560330_at	PCDH15					
1560325_at	LOC105370612					
1560322_at	RBMS3					
1560320_a_at	C1RL-AS1					
1560318_at	ARHGAP29					
1560317_s_at	HIP1					
1560316_s_at	GLCCI1					
1560315_at	GLCCI1					
1560305_x_at	FKBP4					
1560303_at	FKBP4					
1560298_at	LOC101929261					
1560295_at	CYP19A1					
1560292_a_at	TMCO4					
1560291_at	RIPPLY1					
1560288_at	LOC101927196					
1560286_s_at	LOC101928955					
1560285_at	LOC101928955					
1560282_at	LOC101928590					
1560281_a_at	TMEM95					
1560279_a_at	LOC221122					
1560278_at	LOC221122					
1560277_a_at	C12orf80					
1560276_at	C12orf80					
1560275_at	TMEM44					
1560274_at	WTAP					
1560265_at	GRIK2					
1560260_at	LOC285593					
1560257_at	LOC101928988					
1560255_at	CELF2-AS1					
1560253_at	LHX9					
1560251_at	LOC645485					
1560250_s_at	LOC284242					
1560246_at	LOC101929524					
1560241_at	LOC101928682					
1560240_at	LINC01293					
1560238_at	LINC01535					
1560228_at	SNAI3					
1560227_at	GDPD1					
1560225_at	CNR1					
1560220_a_at	CBY1					
1560219_at	ASB3					
1560214_at	SPG11					
1560213_at	HCP5B					
1560212_a_at	LOC101929248					
1560204_at	NT5DC4					
1560202_at	CSTF3-AS1					
1560201_at	ZNF713					
1560198_at	LINC00523					
1560197_at	ZC2HC1A					
1560184_at	TMCO5A					
1560182_at	LOC101927066					
1560181_at	LDLRAD4-AS1					
1560180_at	GALNT14					
1560177_at	CCDC66					
1560176_s_at	PPP4R1L					
1560175_at	PPP4R1L					
1560174_at	SPAG16					
1560172_at	INTS10					
1560169_at	LOC101927069					
1560168_at	LINC01330					
1560164_at	HRAT13					
1560162_at	LOC643549					
1560153_at	FRAS1					
1560151_x_at	SLC29A2					
1560149_at	SLC29A2					
1560148_at	MIA3					
1560147_at	WDR86-AS1					
1560145_at	MKLN1					
1560142_at	GRIK2					
1560141_at	LOC100133039					
1560138_at	RUBCN					
1560136_at	ARL5C					
1560135_at	LOC102723409					
1560132_a_at	LOC101927432					
1560131_at	LOC100506497					
1560130_at	C1orf145					
1560128_x_at	C5orf56					
1560119_at	LINC00937					
1560117_at	ABHD1					
1560116_a_at	NEDD1					
1560115_a_at	KIAA1217					
1560112_at	WDFY2					
1560109_s_at	NUB1					
1560108_at	NUB1					
1560105_at	PTPRB					
1560101_at	SYDE2					
1560100_at	DLX1					
1560099_at	CCDC144NL-AS1					
1560097_at	FHAD1					
1560091_a_at	PHF21B					
1560089_at	SLC25A25-AS1					
1560081_at	RAD51-AS1					
1560080_at	DIAPH1					
1560078_at	LAMA3					
1560074_at	PRKCA					
1560070_at	LOC101928191					
1560069_at	PLEKHM3					
1560068_a_at	LOC729870					
1560065_at	PAIP2					
1560062_at	SLC29A2					
1560060_s_at	VPS37C					
1560059_at	VPS37C					
1560058_at	LOC399900					
1560047_s_at	BMS1P6					
1560043_at	CYB5R1					
1560042_at	RMDN2					
1560038_at	LOC100506071					
1560035_at	RTP5					
1560033_at	MCCC2					
1560031_at	FRMD4A					
1560030_at	CPEB1-AS1					
1560029_a_at	C11orf57					
1560028_at	C11orf57					
1560020_at	DNAJC13					
1560019_at	DLGAP1-AS2					
1560018_at	ARPP21					
1560017_at	TMTC3					
1560014_s_at	PDXDC1					
1560013_at	PDXDC1					
1560011_at	JRK					
1560010_a_at	SATB2-AS1					
1560007_at	LOC645984					
1560006_a_at	LOC646762					
1560001_at	LOC100131581					
1559997_x_at	SAMD14					
1559996_s_at	SAMD14					
1559995_at	SAMD14					
1559993_at	SFXN3					
1559992_a_at	LINC00645					
1559989_at	TPM4					
1559988_at	ZNF483					
1559987_at	MSI2					
1559982_s_at	AKR1E2					
1559980_at	ZNF7					
1559979_at	SYF2					
1559977_a_at	SLC25A34					
1559976_at	LOC100506314					
1559975_at	BTG1					
1559971_at	BSDC1					
1559970_at	LOC100506731					
1559966_a_at	ZFHX4-AS1					
1559965_at	ZFHX4-AS1					
1559964_at	LOC401261					
1559960_x_at	SYCE1L					
1559957_a_at	LOC642852					
1559956_at	SYT7					
1559954_s_at	DDX42					
1559953_at	DDX42					
1559948_at	LOC101927253					
1559946_s_at	RUVBL2					
1559945_at	RUVBL2					
1559942_at	MDFIC					
1559940_s_at	LOC105369167					
1559939_at	LOC105369167					
1559930_at	LOC101928211					
1559929_at	LINC01186					
1559928_at	PAPPA					
1559927_a_at	LOC728353					
1559926_at	LOC728353					
1559925_s_at	LOC102723757					
1559924_at	LOC102723757					
1559923_at	GRIK1					
1560764_at	ARHGAP22					
1560762_at	LINC00996					
1560760_s_at	LINC01527					
1560757_at	TOP1MT					
1560754_at	CMTM7					
1560752_at	FBXW2					
1560751_at	AQP4-AS1					
1560750_at	LOC151121					
1560746_at	NEXN-AS1					
1560733_at	ALG5					
1560727_at	HEATR4					
1560725_at	IL12A-AS1					
1560724_at	TOR1AIP1					
1560723_at	LOC283731					
1560720_at	MKNK1					
1560717_at	LOC105370737					
1560716_at	LOC101929745					
1560715_at	P4HA3					
1560714_at	FLJ37035					
1560713_a_at	ELFN2					
1560712_at	TMPRSS11B					
1560707_at	LOC283856					
1560706_at	NEDD9					
1559921_at	PECAM1					
1559920_a_at	CECR5-AS1					
1559917_a_at	CBR3-AS1					
1559909_a_at	TIMM17B					
1559902_at	MKL1					
1559901_s_at	MIR99AHG					
1559893_at	GPATCH11					
1559891_at	HMGA2					
1559890_a_at	ABI1					
1559884_at	CDKN2B-AS1					
1559883_s_at	SAMHD1					
1559882_at	SAMHD1					
1559881_s_at	ZNF12					
1559880_at	LZTS1-AS1					
1559877_at	LOC100289094					
1559871_s_at	LOC100129129					
1559870_at	LOC100129129					
1559864_at	LCN6					
1559863_a_at	AFG3L1P					
1559862_at	COPA					
1559861_at	PCAT7					
1559856_s_at	KMT2A					
1559849_at	ZNF605					
1559848_at	NSUN4					
1559840_s_at	TBX18					
1559839_at	TBX18					
1559837_at	LINC01490					
1559835_at	LINC01410					
1559833_at	ARHGEF12					
1559828_at	FAM170B					
1559827_at	LINC00960					
1559826_a_at	LINC00960					
1559822_s_at	MTDH					
1559817_at	LOC100288798					
1559813_at	LOC105370475					
1559812_at	FAM53B-AS1					
1559804_at	LOC105375875					
1559796_at	EBF3					
1559790_at	LOC646241					
1559789_a_at	ZNF781					
1559787_at	LOC101927438					
1559785_at	TPPP2					
1559777_at	MIR3945HG					
1559766_at	ALDH1L1-AS2					
1559765_a_at	NALT1					
1559763_at	ZC3H12C					
1559760_at	LOC401220					
1559759_at	KIFC3					
1559756_at	LOC399716					
1559755_at	C21orf62-AS1					
1559754_at	LTB					
1559748_at	ADAMTSL3					
1559747_at	SPG11					
1559739_at	CHPT1					
1559732_at	NUB1					
1559731_x_at	MACROD1					
1559728_at	ZBTB40					
1559725_at	LINC01537					
1559723_s_at	C9orf3					
1559722_at	C9orf3					
1559716_at	INO80C					
1559715_at	LOC100507391					
1559714_at	RGR					
1559712_at	LINC00689					
1559711_at	FAM120A					
1559709_at	ZNF138					
1559706_at	ARHGEF28					
1559705_s_at	PHKA2					
1559701_s_at	NDST2					
1559689_a_at	GRAPL					
1559688_at	GRAPL					
1559687_at	TMEM221					
1559682_at	TRIM16L					
1559681_a_at	TRIM16L					
1559680_at	TTL					
1559678_s_at	GS1-24F4.2					
1559674_at	ZNF333					
1559672_a_at	CCDC171					
1559670_at	LOC100506489					
1559665_at	LOC100506999					
1559661_at	TENM3					
1559658_at	KATNBL1					
1559656_a_at	MAMDC2-AS1					
1559655_at	MAMDC2-AS1					
1559654_s_at	GRTP1-AS1					
1559653_at	GRTP1-AS1					
1559651_at	CSNK1A1P1					
1559650_at	JAZF1-AS1					
1559648_at	LINC00892					
1559646_a_at	LINC00184					
1559645_at	LINC00184					
1559642_a_at	LOC105378382					
1559641_at	LOC105378382					
1559640_at	ANKFN1					
1559638_at	PIK3CD-AS1					
1559635_at	CASC4					
1559634_at	CHRM3					
1559633_a_at	CHRM3					
1559627_at	C7orf71					
1559624_at	STK32A					
1559623_at	C11orf54					
1559621_at	LOC101927237					
1559620_at	LOC101927768					
1559618_at	LOC100129447					
1559616_x_at	ZNF626					
1559614_at	FLJ38773					
1559611_at	TMEM75					
1559607_s_at	GBP6					
1559606_at	GBP6					
1559605_a_at	LOC285043					
1559603_at	GPR12					
1559601_at	USF3					
1559595_at	LOC728084					
1559593_a_at	MED26					
1559591_s_at	CHDH					
1559590_at	CHDH					
1559587_at	SYMPK					
1559586_at	LOC728868					
1559585_at	DDX60L					
1559584_a_at	C16orf54					
1559583_at	CD276					
1559582_at	RHOQ					
1559580_at	LRRC39					
1559579_at	LINC00927					
1559577_at	FCN2					
1559576_at	WDR78					
1559573_at	LINC01093					
1559571_a_at	ATP13A4					
1559567_at	PRDM11					
1559566_at	FBXO42					
1559561_at	FBXO18					
1559559_at	SPATA31E1					
1559548_at	ACVR2B					
1559544_s_at	LINC00441					
1559543_at	LINC00441					
1559372_at	LOC101928043					
1559370_at	DAB2					
1559369_at	TRAPPC13					
1559363_at	LINC01146					
1559355_at	NXPH2					
1559352_a_at	MAFG-AS1					
1559344_at	LOC101929064					
1559336_at	LOC101928505					
1559333_at	LOC101927416					
1559326_at	DIO3OS					
1559324_at	USP32P2					
1559322_at	LOC727916					
1559321_at	LOC101928858					
1559316_at	LOC105374676					
1559315_s_at	SOCS2-AS1					
1559311_at	EHMT1-IT1					
1559309_at	MCFD2					
1559307_s_at	RBL1					
1559303_at	LINC01532					
1559302_at	FAM234B					
1559298_a_at	SPATA41					
1559297_at	SNX29P2					
1559296_at	ADAMTS9-AS2					
1559293_x_at	LINC00032					
1559292_s_at	LINC00032					
1559291_at	LINC00032					
1559289_at	TADA1					
1559284_at	LOC101929774					
1559283_a_at	CNPY1					
1559280_a_at	APELA					
1559277_at	FLJ35700					
1559276_at	PCAT18					
1559275_x_at	ZNF732					
1559274_at	ZNF732					
1559272_at	EXOC3L1					
1559270_at	ZFHX4					
1559268_at	ADAM23					
1559266_s_at	SKIDA1					
1559265_at	SKIDA1					
1559264_at	LACTB2-AS1					
1559263_s_at	ZC3H12D					
1559261_a_at	PKD1L2					
1559258_a_at	CT83					
1559257_a_at	MAGI1					
1559256_at	MAGI1					
1559254_at	PICSAR					
1559252_a_at	LOC101929125					
1559249_at	ATXN1					
1559244_at	FMN2					
1559240_at	LOC100507053					
1559239_s_at	ACAT1					
1559237_a_at	HHIPL1					
1559235_a_at	SOX30					
1559228_at	CLU					
1559227_s_at	VHL					
1559226_x_at	LCE1E					
1559224_at	LCE1E					
1559221_at	LINC01013					
1559218_s_at	NFYC					
1559214_at	FBXO22					
1559213_at	LINC01419					
1559208_at	ST7-OT4					
1559206_at	PSEN1					
1559205_s_at	LOC100996286					
1559204_x_at	KRAS					
1559203_s_at	KRAS					
1559194_a_at	CLEC4GP1					
1559190_s_at	RDH13					
1559188_x_at	PRKXP1					
1559186_at	PRKXP1					
1559180_at	LOC100131860					
1559174_at	RAB6A					
1559170_at	ANKRD20A5P					
1559167_x_at	MPV17L					
